Cliente,Activos_Iniciales_millones,Ingresos_Netos_millones,Gastos_Operativos_millones,Margen_Financiero_Neto_millones,Fondos_Disponibles_millones,Depositos_Corto_Plazo_millones,Prestamos_Totales_millones,Prestamos_Morosos_millones,Activos_Finales_millones,Patrimonio_millones,Captaciones_Iniciales_millones,Captaciones_Finales_millones,Cartera_Inicial_millones,Cartera_Final_millones,Provisiones_Iniciales_millones,Provisiones_Finales_millones,Año,Liquidez_de_Corto_Plazo,Tasa_de_Morosidad,Grado_Absorción,Solvencia_Patrimonial,Porcentaje_Crecimiento_Captaciones,Porcentaje_Crecimiento_Cartera,Porcentaje_Crecimiento_Provisiones
Cliente_65,5232.989,9.262,6.443,9.618,58.692,7.894,22.934,1.873,3165.486,833.771,3.504,18.722,921.642,823.502,1.344,6.737,2005,7.434,8.169,0.670,0.263,434.251,-10.648,401.384
Cliente_65,2045.414,5.677,21.127,13.954,69.343,3.971,45.838,3.816,7093.380,711.636,37.203,75.015,607.168,863.322,1.260,1.561,2000,17.460,8.325,1.514,0.100,101.637,42.188,23.929
Cliente_65,6140.384,7.622,16.594,4.481,16.973,7.948,12.088,1.211,9057.342,840.036,47.142,2.057,34.495,927.647,9.048,1.877,2007,2.136,10.015,3.703,0.093,-95.637,2589.249,-79.253
Cliente_65,7145.034,9.147,10.600,12.401,23.718,6.330,30.468,2.109,5868.888,560.925,67.334,44.766,275.676,997.234,2.379,5.897,2006,3.747,6.923,0.855,0.096,-33.516,261.741,147.895
Cliente_65,5194.278,5.049,2.772,13.087,75.759,3.495,27.588,3.012,9443.065,490.603,73.121,53.074,479.256,632.608,7.626,9.851,2002,21.676,10.918,0.212,0.052,-27.416,31.998,29.176
Cliente_65,2513.142,7.082,14.592,8.975,35.199,8.266,36.594,4.056,5163.888,789.176,22.164,1.556,44.873,490.810,8.838,2.748,2019,4.258,11.083,1.626,0.153,-92.980,993.765,-68.912
Cliente_65,4629.339,5.752,5.537,4.933,33.664,8.842,23.084,4.105,9405.511,685.682,56.420,31.729,695.804,473.975,2.185,6.526,2004,3.807,17.782,1.122,0.073,-43.763,-31.881,198.697
Cliente_65,9362.089,5.335,11.163,9.555,19.209,7.016,30.015,5.103,4032.328,558.347,99.792,10.317,253.785,875.062,4.776,1.150,2004,2.738,17.002,1.168,0.138,-89.662,244.805,-75.921
Cliente_66,8377.329,7.527,17.419,3.654,21.946,3.654,35.840,1.845,4723.587,901.374,36.442,25.115,108.747,524.561,4.115,7.517,2001,6.005,5.147,4.767,0.191,-31.082,382.367,82.682
Cliente_66,6696.742,5.865,14.427,5.931,14.800,7.278,37.281,2.220,3763.540,323.050,17.112,72.614,426.468,951.542,4.564,2.387,2018,2.034,5.956,2.433,0.086,324.349,123.121,-47.693
Cliente_66,650.484,8.734,4.372,1.678,73.532,3.381,21.548,3.990,4635.376,105.508,55.131,60.493,270.092,568.420,5.145,5.998,2012,21.749,18.516,2.604,0.023,9.726,110.455,16.575
Cliente_66,8250.650,9.189,3.626,11.002,26.020,5.409,23.687,2.564,2428.177,359.525,75.452,48.773,577.911,140.410,6.927,7.980,2004,4.811,10.824,0.330,0.148,-35.359,-75.704,15.200
Cliente_66,5015.755,5.016,22.157,4.078,22.638,6.208,48.740,6.332,9169.580,901.123,44.462,40.714,593.483,663.743,2.804,1.045,2017,3.646,12.991,5.434,0.098,-8.429,11.839,-62.745
Cliente_66,7289.842,6.369,6.384,12.641,38.399,4.140,32.064,3.216,3876.352,159.592,62.045,4.973,164.862,788.781,2.549,2.434,2018,9.276,10.029,0.505,0.041,-91.985,378.449,-4.498
Cliente_66,840.603,6.753,18.143,9.814,30.336,6.776,39.725,3.924,3184.249,476.020,59.764,92.970,167.218,54.746,3.768,1.899,2006,4.477,9.878,1.849,0.149,55.562,-67.261,-49.593
Cliente_66,4434.545,6.707,29.007,13.571,26.942,5.047,20.758,1.481,9352.689,337.335,69.755,24.196,301.282,91.308,2.661,5.948,2022,5.338,7.137,2.137,0.036,-65.313,-69.693,123.514
Cliente_66,2755.979,7.841,23.235,3.271,89.521,6.679,30.531,3.576,3999.436,903.077,73.365,93.541,597.254,793.071,8.720,4.546,2013,13.403,11.712,7.104,0.226,27.501,32.786,-47.861
Cliente_66,1987.635,8.481,23.873,11.460,25.940,8.486,18.429,2.489,3271.791,187.924,47.884,92.762,697.934,142.319,4.929,2.912,2011,3.057,13.508,2.083,0.057,93.723,-79.608,-40.912
Cliente_67,2832.663,5.891,2.283,14.348,82.622,4.825,47.928,4.670,2249.023,417.643,13.479,82.228,725.674,912.434,6.160,3.564,2003,17.124,9.745,0.159,0.186,510.027,25.736,-42.140
Cliente_67,6747.821,6.176,9.756,3.103,24.480,7.679,38.303,0.747,7090.376,447.323,15.320,57.338,338.435,965.195,2.937,1.045,2005,3.188,1.951,3.144,0.063,274.273,185.194,-64.402
Cliente_67,8726.965,6.811,3.693,6.274,21.587,2.044,20.313,2.516,2211.356,298.386,49.852,5.023,637.104,793.851,9.419,2.864,2013,10.563,12.387,0.589,0.135,-89.923,24.603,-69.592
Cliente_67,5969.792,7.507,12.138,8.002,55.627,8.264,30.596,2.453,6114.251,36.579,89.379,33.332,302.684,571.324,3.473,8.038,2017,6.731,8.017,1.517,0.006,-62.707,88.753,131.450
Cliente_67,5341.618,5.008,6.216,2.043,71.767,9.174,34.581,3.143,7281.912,112.572,35.193,4.790,401.339,994.923,7.200,6.915,2012,7.823,9.088,3.042,0.015,-86.388,147.901,-3.956
Cliente_67,3469.325,7.996,5.372,12.190,11.043,5.519,44.888,6.206,6093.552,732.172,46.345,61.326,184.746,615.966,2.671,3.473,2021,2.001,13.825,0.441,0.120,32.325,233.412,30.003
Cliente_67,6699.097,6.991,10.022,5.521,68.844,8.029,27.396,4.265,4606.981,531.737,62.107,72.657,747.020,539.618,5.514,5.162,2002,8.574,15.570,1.815,0.115,16.987,-27.764,-6.385
Cliente_67,9702.286,5.386,20.583,11.124,70.318,7.408,28.591,0.414,4208.227,396.818,91.959,81.435,721.872,793.930,1.412,8.112,2004,9.492,1.447,1.850,0.094,-11.444,9.982,474.658
Cliente_67,269.936,6.150,14.939,10.010,48.021,8.598,11.594,0.705,5952.712,176.058,90.454,11.011,742.942,694.563,4.588,6.714,2000,5.585,6.077,1.492,0.030,-87.827,-6.512,46.331
Cliente_67,8855.996,7.500,8.570,6.365,14.906,9.746,44.716,2.939,5415.038,535.450,93.294,51.751,80.204,49.782,2.631,1.874,2010,1.529,6.572,1.346,0.099,-44.530,-37.930,-28.769
Cliente_68,4756.553,6.950,9.817,11.395,29.017,9.104,10.133,0.157,4826.427,625.870,46.319,46.460,908.970,783.260,1.538,1.933,2007,3.187,1.552,0.862,0.130,0.304,-13.830,25.651
Cliente_68,5577.014,7.015,22.775,4.616,19.957,3.510,43.195,2.272,2645.813,684.679,72.583,68.683,245.619,957.617,8.305,8.624,2012,5.686,5.260,4.933,0.259,-5.372,289.880,3.837
Cliente_68,3430.164,8.303,14.093,11.289,36.041,7.934,40.517,5.099,3300.927,951.894,24.692,44.922,722.324,883.474,8.455,7.821,2015,4.542,12.584,1.248,0.288,81.926,22.310,-7.491
Cliente_68,3197.108,7.857,14.554,14.850,87.840,6.672,36.248,3.829,6937.467,23.697,47.745,24.946,70.772,537.804,7.526,6.218,2014,13.165,10.564,0.980,0.003,-47.750,659.906,-17.380
Cliente_68,8226.464,5.393,5.521,5.942,79.019,6.978,37.334,0.944,4582.962,601.741,71.566,18.511,748.860,716.079,1.359,8.125,2009,11.324,2.530,0.929,0.131,-74.135,-4.377,497.765
Cliente_68,1518.634,7.433,17.963,8.295,98.594,7.182,13.933,1.650,7091.120,790.090,20.779,46.679,682.342,607.370,4.595,7.498,2014,13.729,11.841,2.166,0.111,124.649,-10.987,63.181
Cliente_68,8543.706,9.925,19.104,5.987,98.101,6.698,33.206,2.911,7525.272,389.950,14.132,64.497,406.940,989.220,9.347,4.298,2005,14.646,8.767,3.191,0.052,356.375,143.087,-54.013
Cliente_68,4990.247,5.415,17.382,14.258,59.506,6.726,26.724,0.383,7570.049,511.824,7.416,80.565,520.248,715.049,6.663,6.909,2005,8.847,1.434,1.219,0.068,986.299,37.444,3.683
Cliente_68,5322.871,8.740,13.046,2.291,41.682,5.521,26.731,3.364,3425.087,193.839,4.058,83.950,470.739,439.083,4.960,2.278,2012,7.550,12.586,5.695,0.057,1968.701,-6.725,-54.085
Cliente_68,1700.964,7.648,23.183,6.238,29.598,5.793,17.555,0.731,6892.252,913.294,58.183,87.336,385.930,827.926,8.087,3.188,2009,5.110,4.163,3.716,0.133,50.107,114.527,-60.583
Cliente_69,3307.281,8.569,18.616,13.118,93.347,2.351,48.081,2.716,9275.587,278.199,48.251,59.348,635.298,645.634,1.059,7.183,2016,39.709,5.649,1.419,0.030,22.999,1.627,578.467
Cliente_69,4504.311,6.533,25.915,7.994,68.354,6.478,30.297,4.892,2103.709,743.367,10.729,60.231,755.788,264.936,9.040,8.403,2007,10.552,16.148,3.242,0.353,461.399,-64.946,-7.049
Cliente_69,2579.960,8.579,8.462,7.416,88.370,7.559,20.859,0.933,6719.200,733.604,88.282,30.696,992.245,532.658,5.586,2.742,2023,11.691,4.471,1.141,0.109,-65.230,-46.318,-50.906
Cliente_69,2753.714,7.838,7.610,13.550,53.385,2.076,48.466,9.107,3238.331,917.549,6.057,1.951,252.496,341.801,5.462,1.978,2006,25.711,18.790,0.562,0.283,-67.796,35.369,-63.779
Cliente_69,358.411,6.524,25.677,14.600,53.560,2.772,43.864,7.585,1919.849,906.235,79.212,43.546,407.762,678.165,2.609,3.086,2011,19.318,17.293,1.759,0.472,-45.026,66.314,18.284
Cliente_69,1401.070,8.565,17.914,9.836,44.189,5.489,31.509,1.682,3963.004,133.416,8.232,90.594,271.472,503.559,7.844,3.765,2021,8.050,5.338,1.821,0.034,1000.455,85.492,-52.004
Cliente_69,5218.271,8.366,5.303,9.013,70.187,6.125,13.178,1.928,1718.601,303.458,48.352,72.278,631.497,626.296,7.057,3.748,2001,11.460,14.630,0.588,0.177,49.485,-0.824,-46.882
Cliente_69,260.379,5.772,1.350,7.766,15.828,6.748,41.917,1.832,1580.274,208.524,44.748,44.822,329.311,112.359,1.851,7.898,2012,2.346,4.371,0.174,0.132,0.165,-65.881,326.651
Cliente_69,8801.826,9.026,11.561,8.088,30.234,1.110,27.865,5.464,6626.245,244.697,48.128,64.620,483.796,756.856,8.758,5.247,2020,27.243,19.608,1.429,0.037,34.268,56.441,-40.092
Cliente_69,5635.831,5.643,15.749,5.981,28.579,7.716,30.918,1.870,3257.487,761.919,10.888,59.305,284.472,182.998,4.082,7.163,2003,3.704,6.050,2.633,0.234,444.695,-35.671,75.476
Cliente_70,5165.147,6.531,12.855,0.843,24.438,3.249,18.000,0.413,2062.236,461.343,49.149,79.224,846.453,880.660,1.193,3.940,2023,7.522,2.292,15.243,0.224,61.189,4.041,230.127
Cliente_70,4738.278,8.634,19.728,6.699,75.056,9.882,13.520,2.154,1816.686,333.679,5.755,49.709,88.643,739.198,6.173,5.120,2002,7.595,15.932,2.945,0.184,763.741,733.909,-17.057
Cliente_70,5952.701,9.146,5.058,6.045,94.734,6.275,19.809,2.876,263.219,677.991,53.311,57.907,922.574,650.793,1.057,6.989,2010,15.097,14.517,0.837,2.576,8.620,-29.459,561.059
Cliente_70,4169.675,6.577,14.250,8.592,63.365,1.534,32.909,2.292,6019.613,704.356,91.385,63.803,610.421,73.953,8.454,7.929,2023,41.311,6.965,1.658,0.117,-30.182,-87.885,-6.206
Cliente_70,7264.956,6.540,8.952,11.216,95.684,1.505,40.511,6.974,8447.138,256.102,51.714,73.709,992.957,648.192,1.170,6.170,2013,63.576,17.215,0.798,0.030,42.532,-34.721,427.416
Cliente_70,2288.007,7.816,24.737,12.063,95.204,4.084,20.429,3.717,7794.853,747.903,2.604,56.965,752.155,340.470,3.027,4.192,2004,23.310,18.197,2.051,0.096,2087.673,-54.734,38.477
Cliente_70,2629.291,8.813,6.864,9.455,80.311,5.841,31.241,2.959,5401.222,24.115,44.283,97.449,767.348,528.186,4.844,8.923,2004,13.749,9.471,0.726,0.004,120.056,-31.167,84.190
Cliente_70,9343.365,5.028,20.200,6.881,45.106,4.943,21.657,3.856,9546.651,120.071,4.176,78.278,431.516,692.894,3.330,8.805,2018,9.125,17.807,2.935,0.013,1774.336,60.572,164.446
Cliente_70,8344.556,9.700,8.422,4.472,96.376,3.558,10.874,0.489,3275.283,411.368,50.917,53.644,277.588,820.388,3.006,2.373,2009,27.086,4.499,1.883,0.126,5.357,195.542,-21.043
Cliente_70,3708.541,5.277,25.144,1.579,73.584,5.247,40.884,4.047,3154.047,396.912,80.030,80.061,451.837,432.965,7.071,7.957,2018,14.025,9.898,15.922,0.126,0.039,-4.177,12.532
Cliente_71,2301.808,7.198,12.035,9.270,10.653,9.997,40.492,7.831,7947.927,909.072,38.327,98.354,656.718,942.347,3.958,6.214,2007,1.066,19.341,1.298,0.114,156.619,43.493,57.021
Cliente_71,2088.864,9.171,24.620,11.370,82.307,1.760,12.447,1.879,1619.690,265.916,60.252,85.758,366.217,226.326,9.766,9.412,2005,46.764,15.097,2.165,0.164,42.331,-38.199,-3.625
Cliente_71,3029.992,6.876,3.693,5.095,46.028,6.792,42.095,6.902,3226.001,321.752,52.995,54.136,613.996,83.107,7.015,1.308,2018,6.777,16.396,0.725,0.100,2.153,-86.465,-81.354
Cliente_71,4243.412,7.220,6.078,3.269,87.174,4.507,44.654,1.987,5721.295,783.486,16.659,14.306,716.599,95.694,5.679,9.154,2000,19.341,4.451,1.859,0.137,-14.124,-86.646,61.185
Cliente_71,2711.508,8.720,27.485,14.785,41.921,5.242,36.438,6.450,4838.965,332.250,2.479,60.724,478.312,404.435,6.195,4.465,2004,7.997,17.702,1.859,0.069,2349.621,-15.445,-27.916
Cliente_71,9363.086,8.700,22.011,12.097,95.116,9.562,24.868,0.766,3439.674,888.932,89.822,64.049,748.970,887.031,8.952,1.432,2016,9.948,3.078,1.820,0.258,-28.694,18.433,-84.002
Cliente_71,2173.141,6.902,4.529,5.718,85.288,3.472,26.595,1.086,6287.501,35.189,10.120,31.832,852.117,106.123,7.839,2.781,2004,24.561,4.085,0.792,0.006,214.534,-87.546,-64.523
Cliente_71,3554.092,7.234,22.942,4.202,49.073,6.826,16.299,1.704,8170.078,872.156,98.831,47.479,197.091,226.997,2.185,2.640,2004,7.189,10.454,5.460,0.107,-51.959,15.174,20.783
Cliente_71,1373.984,6.996,4.490,2.124,86.303,3.909,16.897,1.152,5772.438,913.663,12.129,90.385,220.092,185.442,4.798,2.287,2022,22.075,6.815,2.114,0.158,645.222,-15.743,-52.345
Cliente_71,8988.897,6.028,15.184,7.126,37.062,2.267,47.452,6.112,4521.589,47.453,48.093,13.692,130.678,659.710,6.951,1.307,2015,16.351,12.881,2.131,0.010,-71.531,404.837,-81.196
Cliente_72,2149.147,9.035,28.978,14.773,11.505,9.524,45.750,8.796,7809.438,646.439,94.490,47.640,272.831,758.701,9.669,8.527,2019,1.208,19.226,1.962,0.083,-49.582,178.085,-11.816
Cliente_72,6213.504,7.437,4.661,1.703,76.007,5.778,28.720,0.610,7085.582,391.609,16.033,66.382,987.971,225.409,4.795,9.848,2013,13.155,2.125,2.737,0.055,314.038,-77.185,105.373
Cliente_72,5459.248,7.745,7.587,13.071,41.854,4.370,15.445,1.359,5607.147,194.178,44.895,30.583,382.120,103.947,6.743,1.748,2006,9.577,8.797,0.580,0.035,-31.878,-72.797,-74.077
Cliente_72,1179.073,8.316,14.266,7.818,64.084,1.901,47.526,1.774,8374.283,834.495,67.552,13.362,891.226,997.608,8.787,1.910,2008,33.707,3.732,1.825,0.100,-80.220,11.937,-78.260
Cliente_72,2793.773,8.340,4.223,6.265,23.659,2.491,10.014,1.665,3758.848,71.461,76.298,74.548,113.725,603.713,3.522,8.254,2001,9.499,16.626,0.674,0.019,-2.293,430.854,134.364
Cliente_72,7685.342,6.712,16.963,14.148,87.393,6.709,20.053,3.114,5190.149,963.394,2.066,45.982,467.059,599.448,7.516,3.185,2012,13.027,15.527,1.199,0.186,2125.527,28.345,-57.630
Cliente_72,9238.932,7.595,9.576,14.979,57.254,6.564,32.230,5.264,9252.506,276.942,12.612,7.970,585.394,363.187,3.483,5.455,2009,8.723,16.333,0.639,0.030,-36.807,-37.959,56.621
Cliente_72,3373.209,5.316,26.326,3.326,82.023,8.589,22.464,4.283,3826.490,892.746,31.805,97.920,876.366,869.492,3.265,6.320,2012,9.550,19.067,7.916,0.233,207.878,-0.784,93.559
Cliente_72,8925.376,6.827,9.904,12.680,42.639,7.760,46.922,2.631,6017.021,124.348,11.159,91.140,691.745,665.246,5.570,6.991,2016,5.495,5.607,0.781,0.021,716.769,-3.831,25.496
Cliente_72,2553.589,8.211,13.649,3.717,30.738,2.368,34.525,5.503,5903.840,739.915,63.226,34.796,794.661,836.872,4.777,1.936,2013,12.978,15.940,3.672,0.125,-44.965,5.312,-59.477
Cliente_73,7936.206,8.722,20.403,4.176,81.428,4.004,42.236,6.495,6188.441,716.172,9.139,25.290,551.675,981.934,8.740,8.265,2015,20.337,15.379,4.886,0.116,176.726,77.991,-5.426
Cliente_73,9540.761,6.737,1.744,12.366,28.844,6.548,45.831,5.145,4971.832,533.295,99.944,23.357,568.518,803.623,9.876,6.437,2020,4.405,11.227,0.141,0.107,-76.630,41.354,-34.826
Cliente_73,5756.680,8.941,17.441,5.489,79.373,7.659,40.191,3.441,4362.406,397.360,44.811,65.142,412.911,264.294,3.222,7.481,2005,10.364,8.561,3.178,0.091,45.369,-35.993,132.179
Cliente_73,1175.616,9.261,1.700,14.617,59.255,8.526,48.372,6.877,9531.687,921.337,5.037,22.381,848.057,370.858,5.844,7.458,2012,6.950,14.217,0.116,0.097,344.372,-56.270,27.609
Cliente_73,7640.543,7.867,28.433,4.106,38.969,3.048,22.910,1.094,1714.240,104.522,55.251,2.229,581.315,900.153,2.159,6.805,2006,12.785,4.774,6.924,0.061,-95.965,54.848,215.195
Cliente_73,3607.648,7.614,3.865,6.967,46.119,8.458,14.459,0.393,5600.027,956.119,67.085,25.124,627.628,936.985,9.829,5.987,2008,5.453,2.720,0.555,0.171,-62.548,49.290,-39.093
Cliente_73,6726.421,9.701,27.699,1.193,41.369,1.912,33.274,4.113,5590.401,814.759,28.105,3.057,888.716,320.835,8.058,9.866,2022,21.640,12.361,23.217,0.146,-89.124,-63.899,22.434
Cliente_73,9037.992,9.066,24.255,7.144,83.392,7.497,46.353,8.187,576.400,887.564,49.955,61.610,979.152,357.717,5.567,5.188,2015,11.123,17.662,3.395,1.540,23.331,-63.467,-6.817
Cliente_73,4218.871,8.141,22.143,14.869,86.025,6.755,38.009,3.302,3476.683,294.618,83.492,83.955,747.046,958.133,5.282,6.168,2011,12.735,8.688,1.489,0.085,0.555,28.256,16.788
Cliente_73,3938.057,8.888,25.633,4.316,87.098,3.816,32.419,1.946,8675.904,570.537,98.343,42.038,707.039,135.358,3.821,1.479,2010,22.823,6.004,5.939,0.066,-57.254,-80.856,-61.301
Cliente_74,1479.653,9.714,5.183,9.401,54.548,4.090,49.280,5.768,5275.974,600.119,54.221,50.267,554.907,811.096,5.787,1.742,2020,13.338,11.704,0.551,0.114,-7.292,46.168,-69.908
Cliente_74,6820.388,9.931,16.649,8.182,20.755,1.863,12.366,2.143,417.284,574.411,95.845,60.747,339.006,909.758,4.548,1.215,2002,11.142,17.328,2.035,1.377,-36.620,168.361,-73.294
Cliente_74,655.062,6.076,20.758,11.091,18.020,4.196,24.926,4.775,9467.852,891.545,94.130,99.737,366.328,707.930,5.917,1.939,2010,4.294,19.159,1.872,0.094,5.957,93.250,-67.235
Cliente_74,7188.969,7.261,10.119,11.122,95.153,7.365,16.741,0.767,3071.891,706.661,80.913,92.080,240.212,839.223,2.808,6.051,2014,12.919,4.581,0.910,0.230,13.801,249.368,115.471
Cliente_74,5697.967,7.692,1.196,4.108,61.660,8.912,48.544,6.212,5875.111,879.792,31.855,93.844,817.768,99.682,3.883,6.487,2003,6.919,12.797,0.291,0.150,194.599,-87.811,67.067
Cliente_74,9473.564,8.373,18.678,9.222,95.413,5.497,31.165,1.388,9002.863,178.315,29.852,92.932,189.152,520.324,5.031,3.753,2016,17.357,4.454,2.025,0.020,211.313,175.083,-25.403
Cliente_74,7277.877,6.653,21.651,11.503,44.871,2.661,10.186,0.525,5428.328,149.701,35.556,55.250,404.880,663.849,2.782,9.931,2008,16.862,5.149,1.882,0.028,55.387,63.962,256.911
Cliente_74,7136.408,7.849,11.392,3.100,46.682,4.613,25.390,1.919,6409.683,819.176,18.861,39.496,358.963,321.233,9.498,7.937,2000,10.120,7.560,3.674,0.128,109.401,-10.511,-16.441
Cliente_74,4908.607,9.380,4.471,3.128,72.677,3.040,11.106,1.951,7392.831,31.311,52.330,45.346,916.694,527.810,4.837,7.938,2019,23.909,17.570,1.429,0.004,-13.347,-42.422,64.106
Cliente_74,7042.474,9.731,29.343,9.916,22.466,9.871,46.206,8.474,5343.387,39.736,90.123,12.522,921.204,575.512,4.916,7.290,2001,2.276,18.340,2.959,0.007,-86.106,-37.526,48.286
Cliente_75,473.028,6.854,19.572,14.774,48.056,4.723,17.334,0.531,3452.117,110.235,60.103,95.091,195.145,57.656,3.103,6.840,2021,10.175,3.061,1.325,0.032,58.213,-70.455,120.427
Cliente_75,3030.156,8.496,1.452,14.813,61.349,3.503,23.095,0.755,9879.787,229.416,5.064,92.262,658.354,685.078,4.431,9.197,2022,17.514,3.269,0.098,0.023,1721.872,4.059,107.571
Cliente_75,1883.202,9.553,27.741,12.485,87.737,9.110,47.740,7.941,4550.388,833.262,93.428,35.662,439.433,410.514,6.064,9.435,2007,9.631,16.635,2.222,0.183,-61.830,-6.581,55.578
Cliente_75,9641.907,5.493,6.975,5.891,66.357,8.351,20.260,3.606,9194.346,185.294,76.912,20.864,871.466,534.739,8.323,6.803,2002,7.946,17.797,1.184,0.020,-72.873,-38.639,-18.265
Cliente_75,525.300,9.750,20.992,12.648,28.439,5.394,37.236,7.095,1532.226,762.779,19.708,64.769,70.313,618.968,7.918,3.542,2020,5.272,19.054,1.660,0.498,228.646,780.297,-55.265
Cliente_75,8254.117,9.462,27.805,1.149,89.081,6.401,47.225,5.450,5365.010,806.603,21.833,39.740,246.530,170.745,2.077,6.544,2003,13.916,11.540,24.200,0.150,82.020,-30.741,215.125
Cliente_75,8737.178,8.562,1.137,2.554,76.297,6.639,25.928,2.712,3601.991,242.510,32.474,16.157,529.028,932.868,3.021,5.047,2003,11.493,10.461,0.445,0.067,-50.248,76.336,67.084
Cliente_75,7385.662,5.365,7.971,4.070,34.535,4.559,31.450,1.074,1444.930,615.706,57.311,29.889,557.296,371.002,6.655,7.733,2005,7.575,3.415,1.959,0.426,-47.848,-33.428,16.200
Cliente_75,5240.320,6.018,24.595,10.194,72.125,7.264,21.388,4.260,6371.295,438.670,94.910,7.301,144.220,144.343,6.073,7.146,2015,9.929,19.916,2.413,0.069,-92.307,0.085,17.672
Cliente_75,1783.723,6.034,25.108,13.288,47.430,5.042,32.804,3.251,1744.357,143.616,34.793,19.212,964.212,104.689,1.665,6.513,2002,9.407,9.910,1.889,0.082,-44.782,-89.143,291.126
Cliente_76,9673.733,6.135,11.543,9.474,37.029,2.623,34.414,2.512,3375.841,904.611,91.113,91.009,441.496,178.058,8.135,5.621,2006,14.118,7.299,1.218,0.268,-0.114,-59.669,-30.906
Cliente_76,9991.406,7.011,10.454,13.555,84.960,4.987,40.536,1.098,2729.093,447.170,41.558,10.610,572.338,624.407,8.079,9.838,2004,17.037,2.709,0.771,0.164,-74.470,9.098,21.774
Cliente_76,8819.493,9.201,12.568,8.449,79.712,7.246,31.224,5.839,9950.972,339.282,56.605,4.898,447.886,677.696,4.192,9.139,2013,11.001,18.700,1.487,0.034,-91.346,51.310,117.978
Cliente_76,3681.413,6.765,21.976,11.578,66.124,4.474,35.123,2.732,6567.277,176.043,63.240,88.143,20.837,916.847,9.852,1.211,2010,14.780,7.777,1.898,0.027,39.379,4300.132,-87.708
Cliente_76,210.350,9.709,6.972,6.419,14.580,7.003,11.412,1.726,6594.446,303.937,70.286,47.808,492.275,111.861,5.453,3.867,2014,2.082,15.128,1.086,0.046,-31.980,-77.277,-29.080
Cliente_76,8054.699,7.106,7.292,9.838,29.546,3.460,13.883,2.666,3329.856,802.534,28.842,48.211,672.090,935.094,6.597,2.502,2007,8.540,19.201,0.741,0.241,67.155,39.132,-62.073
Cliente_76,1440.694,7.089,6.538,3.596,59.652,7.714,12.614,0.863,314.707,160.653,84.951,76.947,344.485,960.454,6.313,6.845,2023,7.733,6.844,1.818,0.510,-9.423,178.809,8.423
Cliente_76,4599.861,8.667,6.643,2.549,24.105,6.070,10.859,0.245,8720.528,880.681,25.690,59.031,340.437,197.935,9.925,7.305,2004,3.971,2.254,2.606,0.101,129.787,-41.859,-26.404
Cliente_76,7107.148,7.219,26.335,2.075,44.586,2.403,46.807,6.011,9265.525,164.093,12.223,98.790,85.926,634.589,4.287,3.368,2015,18.557,12.841,12.689,0.018,708.247,638.533,-21.435
Cliente_76,5415.444,6.942,20.120,9.957,56.575,4.617,44.779,3.132,107.768,119.322,94.595,36.876,370.598,293.057,3.274,9.965,2010,12.254,6.995,2.021,1.107,-61.017,-20.923,204.338
Cliente_77,5736.952,9.968,20.482,1.442,62.448,9.339,39.263,1.805,1584.005,412.870,16.965,97.740,319.745,691.174,7.641,8.357,2006,6.687,4.598,14.205,0.261,476.120,116.164,9.370
Cliente_77,3027.802,7.123,24.359,8.793,96.908,2.670,33.672,1.130,8297.952,640.954,7.100,67.776,358.754,410.323,4.470,9.148,2015,36.293,3.356,2.770,0.077,854.541,14.374,104.656
Cliente_77,1997.224,8.536,27.487,3.936,97.220,7.464,44.436,6.875,8538.293,219.040,49.898,32.521,811.154,880.095,9.547,2.359,2006,13.025,15.472,6.984,0.026,-34.825,8.499,-75.286
Cliente_77,4701.740,5.662,25.983,1.767,66.790,1.824,27.701,1.268,2777.418,251.699,90.367,77.367,371.073,325.043,8.860,9.514,2022,36.612,4.576,14.704,0.091,-14.385,-12.404,7.383
Cliente_77,3884.583,6.731,26.979,1.593,39.781,4.897,30.303,5.189,1900.271,345.414,6.980,91.533,300.947,796.455,8.094,2.953,2015,8.124,17.124,16.931,0.182,1211.365,164.650,-63.519
Cliente_77,6953.188,6.308,1.667,10.985,69.844,7.170,13.182,2.026,6068.643,241.530,75.809,70.110,489.598,945.268,4.433,1.148,2019,9.741,15.369,0.152,0.040,-7.519,93.070,-74.115
Cliente_77,2703.567,5.965,4.727,11.179,65.131,2.892,48.968,2.608,4991.870,7.976,43.579,60.945,546.371,403.838,8.832,5.251,2022,22.521,5.327,0.423,0.002,39.849,-26.087,-40.552
Cliente_77,3752.044,6.408,23.100,5.446,15.055,7.453,20.530,1.745,4351.641,890.666,67.729,95.970,745.224,868.814,2.344,3.438,2005,2.020,8.499,4.241,0.205,41.697,16.584,46.644
Cliente_77,3668.572,5.417,8.046,13.679,22.484,4.482,45.127,7.620,8516.119,683.847,89.965,57.351,228.884,464.928,4.291,2.780,2015,5.016,16.885,0.588,0.080,-36.252,103.129,-35.224
Cliente_77,5126.330,7.249,6.136,1.521,92.620,6.629,33.017,2.192,4873.934,282.168,45.147,72.988,171.382,153.532,4.909,5.476,2009,13.972,6.638,4.035,0.058,61.666,-10.415,11.538
Cliente_78,6658.226,7.453,11.827,13.697,96.893,3.821,19.863,2.223,6447.941,283.174,8.792,28.319,315.953,566.051,9.461,6.776,2002,25.357,11.190,0.863,0.044,222.090,79.157,-28.377
